SurveyKey,ClientKey,SurveyMode
74166886,7,Paper
74166887,7,Paper
74166897,5,Paper
74167042,6,Paper
74167059,5,Internet
74167083,7,Paper
74167087,7,Paper
74167088,7,Paper
74167090,5,Paper
74167102,7,Paper
74167168,6,Paper
74167233,1,Paper
74167255,2,Paper
74167256,2,Paper
74167412,9,Paper
74167421,9,Paper
74167422,9,Paper
74167423,9,Paper
74167450,9,Paper
74167694,3,Paper
74167712,6,Paper
74167713,6,Paper
74167720,7,Paper
74167737,7,Paper
74168012,8,Paper
74168071,3,Paper
74168074,6,Paper
74168118,5,Internet
74168177,8,Paper
74168231,7,Paper
74168232,3,Paper
74168238,7,Paper
74168557,4,Paper
74168741,1,Paper
74168742,1,Paper
74168743,1,Paper
74168744,1,Paper
74168769,5,Paper
74169889,5,Internet
74169908,5,Internet
74170148,5,Internet
74170199,5,Internet
74170209,6,Paper
74170212,3,Paper
74170214,3,Paper
74170216,3,Paper
74170234,7,Paper
74170256,7,Paper
74170472,4,Paper
74170606,8,Paper
74170708,5,Internet
74320904,1,Paper
74320905,1,Paper
74320920,5,Paper
74320956,1,Paper
74321119,1,Paper
74321120,1,Paper
74321121,1,Paper
74321122,1,Paper
74321123,1,Paper
74321124,1,Paper
74321125,1,Paper
74321212,6,Paper
74321265,8,Paper
74321266,2,Paper
74321647,5,Paper
74321799,5,Paper
74322230,7,Paper
74324606,4,Paper
74324607,3,Paper
74324611,3,Paper
74324731,9,Paper
74324842,3,Paper
74324868,10,Paper
74324995,10,Paper
74325059,10,Paper
74325341,5,Paper
74325641,8,Paper
74325836,1,Paper
74325892,8,Paper
74325929,8,Paper
74326477,3,Paper
74326548,2,Paper
74326549,2,Paper
74326692,2,Paper
74326797,10,Paper
74326812,10,Paper
74326871,10,Paper
74326898,6,Paper
74326904,6,Paper
74326953,2,Paper
74327045,2,Paper
74327105,8,Paper
74327109,8,Paper
74327110,8,Paper
74327111,8,Paper
74327162,8,Paper
74327211,6,Paper
74327252,6,Paper
74327254,6,Paper
74327607,4,Paper
74327918,2,Paper
74327947,3,Paper
74327948,3,Paper
74327951,7,Paper
74328016,7,Paper
74328029,5,Paper
74328056,6,Paper
74328107,8,Paper
74328110,2,Paper
74328111,2,Paper
74328112,2,Paper
74328113,2,Paper
74328183,3,Paper
74328189,7,Paper
74328192,3,Paper
74328204,5,Paper
74328205,5,Paper
74328219,7,Paper
74328236,1,Paper
74328237,1,Paper
74328298,8,Paper
74328299,8,Paper
74328302,8,Paper
74328304,8,Paper
74328305,8,Paper
74328307,3,Paper
74328309,2,Paper
74328598,6,Paper
74328603,5,Paper
74328654,2,Paper
74328655,2,Paper
74328824,10,Paper
74328947,6,Paper
74329012,1,Paper
74329013,1,Paper
74329014,1,Paper
74329016,3,Paper
74329025,8,Paper
74329037,3,Paper
74329045,7,Paper
74329059,10,Paper
74329061,10,Paper
74329062,10,Paper
74329121,10,Paper
74329122,10,Paper
74329323,8,Paper
74329385,8,Paper
74329408,8,Paper
74329410,8,Paper
74329536,5,Paper
74329776,8,Paper
74329825,10,Paper
74329932,3,Paper
74329934,8,Paper
74329940,8,Paper
74329941,8,Paper
74329942,8,Paper
74329997,10,Paper
74330162,10,Paper
74330163,10,Paper
74330164,10,Paper
74330232,10,Paper
74330233,10,Paper
74330293,5,Paper
74330327,5,Paper
74330328,5,Paper
74330336,3,Paper
74330338,3,Paper
74330346,7,Paper
74330364,7,Paper
74330393,5,Paper
74330402,3,Paper
74330407,7,Paper
74330423,7,Paper
74330424,7,Paper
74330431,7,Paper
74330437,10,Paper
74330515,10,Paper
74330695,3,Paper
74330705,7,Paper
74330713,5,Paper
74330715,5,Paper
74330720,7,Paper
74330721,7,Paper
74330861,8,Paper
74330869,8,Paper
74330870,8,Paper
74330871,8,Paper
74330873,8,Paper
74330874,8,Paper
74330875,8,Paper
74331524,5,Paper
74331711,4,Paper
74331712,4,Paper
74331713,4,Paper
74331714,4,Paper
74331715,4,Paper
74331794,6,Paper
74331916,4,Paper
74331917,4,Paper
74331919,4,Paper
74331920,4,Paper
74331922,4,Paper
74331923,4,Paper
74331924,4,Paper
74331925,4,Paper
74331926,4,Paper
74331927,4,Paper
74332288,8,Paper
74332295,7,Paper
74332328,3,Paper
74332338,2,Paper
74332573,10,Paper
74332888,1,Paper
74333191,6,Paper
74333389,1,Paper
74333398,8,Paper
74333412,3,Paper
74334000,8,Paper
74334007,2,Paper
74335489,6,Paper
74335581,4,Paper
74335582,4,Paper
74335699,10,Paper
74336254,1,Paper
74336268,2,Paper
74336294,10,Paper
74336392,1,Paper
74336393,1,Paper
74336433,5,Internet
74336452,5,Internet
74336477,3,Internet
74498528,5,Paper
74498532,7,Paper
74498746,3,Paper
74500079,9,Paper
74500133,5,Internet
74500215,1,Paper
74500221,3,Paper
74500241,10,Paper
74500563,4,Paper
74500615,6,Paper
74500663,6,Paper
74500784,5,Paper
74501013,6,Paper
74501074,1,Paper
74501075,1,Paper
74501077,1,Paper
74501078,1,Paper
74501083,7,Paper
74501173,9,Paper
74501174,9,Paper
74501175,9,Paper
74501264,9,Paper
74501538,6,Paper
74501554,5,Paper
74501563,10,Paper
74501581,6,Paper
74501625,6,Paper
74501687,4,Paper
74501721,9,Paper
74501942,6,Paper
74501971,9,Paper
74501972,9,Paper
74501973,9,Paper
74502036,9,Paper
74502037,9,Paper
74502046,9,Paper
74502059,9,Paper
74502244,9,Paper
74502328,7,Paper
74502352,9,Paper
74502411,9,Paper
74502419,6,Paper
74502420,6,Paper
74502428,9,Paper
74502448,1,Paper
74502455,9,Paper
74502485,6,Paper
74502715,9,Paper
74502812,9,Paper
74502813,9,Paper
74502825,9,Paper
74502987,5,Paper
74503266,8,Paper
74503275,10,Paper
74503355,6,Paper
74503360,6,Paper
74503361,6,Paper
74503511,9,Paper
74503618,6,Paper
74503624,4,Paper
74503625,4,Paper
74503690,9,Paper
74503884,10,Paper
74503885,10,Paper
74503886,10,Paper
74503888,10,Paper
74503960,9,Paper
74504157,4,Paper
74504158,4,Paper
74504484,10,Paper
74504520,9,Paper
74504551,9,Paper
74504553,10,Paper
74504633,2,Paper
74504634,2,Paper
74504635,2,Paper
74504862,4,Paper
74504913,6,Paper
74505636,4,Paper
74505642,4,Paper
74505643,4,Paper
74505646,4,Paper
74505648,4,Paper
74505649,4,Paper
74505822,10,Paper
74505823,6,Paper
74506005,8,Paper
74506016,7,Paper
74506175,2,Paper
74506181,7,Paper
74506367,6,Paper
74506580,3,Paper
74506856,5,Paper
74507097,9,Paper
74507130,1,Paper
74508698,2,Internet
74508751,8,Paper
74508772,5,Paper
74508780,9,Paper
74508994,10,Paper
74509352,9,Paper
74509448,8,Paper
74509451,8,Paper
74509452,8,Paper
74509453,8,Paper
74509454,8,Paper
74509455,8,Paper
74509464,5,Paper
74509524,6,Paper
74510074,4,Paper
74510083,7,Paper
74510315,10,Paper
74510316,10,Paper
74510340,3,Paper
74510393,7,Paper
74510689,6,Paper
74510831,8,Paper
74510895,10,Paper
74510898,9,Paper
74510900,9,Paper
74510907,9,Paper
74510908,9,Paper
74510947,8,Paper
74511153,1,Paper
74511176,2,Paper
74511204,6,Paper
74511207,6,Paper
74511244,7,Paper
74511260,8,Paper
74511440,10,Paper
74511572,8,Paper
74511650,9,Paper
74511674,6,Paper
74511946,1,Paper
74511947,1,Paper
74512117,4,Paper
74512294,10,Paper
74512316,6,Paper
74512527,7,Paper
74512805,8,Paper
74513028,10,Paper
74513289,1,Paper
74513325,9,Paper
74513340,10,Paper
74513469,10,Paper
74513472,3,Paper
74513486,9,Paper
74513550,10,Paper
74513552,10,Paper
74513800,7,Paper
74513836,7,Paper
74513893,4,Paper
74513910,9,Paper
74513949,1,Paper
74513955,9,Paper
74513958,9,Paper
74513959,9,Paper
74513960,9,Paper
74513985,9,Paper
74514086,8,Paper
74514230,2,Paper
74514302,3,Paper
74514328,7,Paper
74514329,7,Paper
74514343,1,Paper
74514344,1,Paper
74514349,9,Paper
74514358,9,Paper
74514363,9,Paper
74514396,9,Paper
74514401,9,Paper
74514573,1,Paper
74514574,1,Paper
74514575,1,Paper
74514576,1,Paper
74514621,10,Paper
74514622,10,Paper
74514755,9,Paper
74514778,9,Paper
74514968,3,Paper
74514979,9,Paper
74514995,2,Paper
74514996,2,Paper
74515048,3,Paper
74515086,8,Paper
74515409,8,Paper
74515414,8,Paper
74515452,10,Paper
74515553,4,Paper
74515559,4,Paper
74515560,4,Paper
74515919,9,Paper
74516257,9,Paper
74516329,8,Paper
74516330,8,Paper
74516331,8,Paper
74516352,6,Paper
74516378,7,Paper
74516385,6,Paper
74516390,7,Paper
74516399,2,Paper
74516420,7,Paper
74516584,10,Paper
74516609,10,Paper
74516637,5,Paper
74518563,10,Paper
74518678,5,Paper
74518722,7,Paper
74518975,7,Paper
74518979,5,Paper
74518987,3,Paper
74518988,3,Paper
74518989,3,Paper
74518996,3,Paper
74519004,7,Paper
74519093,10,Paper
74519122,10,Paper
74519347,1,Paper
74519348,3,Paper
74519399,5,Paper
74519408,3,Paper
74519415,3,Paper
74519480,4,Paper
74519697,10,Paper
74519698,10,Paper
74519726,2,Paper
74519745,8,Paper
74519746,8,Paper
74519747,8,Paper
74519763,10,Paper
74519826,2,Paper
74520119,10,Paper
74520289,5,Paper
74520290,1,Paper
74520292,3,Paper
74520294,3,Paper
74520295,3,Paper
74520303,3,Paper
74520311,5,Paper
74520315,7,Paper
74520322,6,Paper
74520537,4,Paper
74520538,4,Paper
74520599,3,Paper
74520606,7,Paper
74520614,7,Paper
74520615,7,Paper
74520695,8,Paper
74520757,3,Paper
74520781,7,Paper
74520951,4,Paper
74520967,6,Paper
74520968,4,Paper
74521119,10,Paper
74521175,8,Paper
74521176,8,Paper
74521353,2,Paper
74521406,3,Paper
74521547,3,Paper
74521552,7,Paper
74521557,7,Paper
74521589,10,Paper
74521696,6,Paper
74521702,5,Paper
74521704,3,Paper
74521705,3,Paper
74521708,7,Paper
74521720,3,Paper
74521738,7,Paper
74521757,1,Paper
74521888,1,Paper
74521889,1,Paper
74521903,8,Paper
74521904,8,Paper
74522208,5,Paper
74522235,5,Paper
74522241,7,Paper
74522362,2,Paper
74522436,10,Paper
74522490,10,Paper
74522496,7,Paper
74522497,7,Paper
74522516,6,Paper
74522565,6,Paper
74522589,3,Paper
74522590,3,Paper
74522614,5,Paper
74522693,2,Paper
74522873,6,Paper
74522967,1,Paper
74522969,7,Paper
74523154,1,Paper
74523155,1,Paper
74523529,1,Paper
74523536,3,Paper
74523539,9,Paper
74523554,4,Paper
74523555,4,Paper
74523558,4,Paper
74523559,4,Paper
74523560,4,Paper
74523561,4,Paper
74523562,4,Paper
74523563,4,Paper
74523564,4,Paper
74523566,4,Paper
74523567,4,Paper
74523568,4,Paper
74523569,4,Paper
74523571,4,Paper
74523592,6,Paper
74523618,6,Paper
74523620,8,Paper
74523638,8,Paper
74523639,8,Paper
74523780,5,Paper
74523781,5,Paper
74523792,7,Paper
74523793,7,Paper
74523794,7,Paper
74523796,3,Paper
74523813,5,Paper
74523814,5,Paper
74523821,7,Paper
74523822,7,Paper
74523823,7,Paper
74523835,6,Paper
74524004,6,Paper
74524006,6,Paper
74524015,6,Paper
74524020,7,Paper
74524026,6,Paper
74524037,6,Paper
74524120,10,Paper
74524121,9,Paper
74524159,1,Paper
74524380,4,Paper
74524459,3,Paper
74524467,5,Paper
74525371,10,Paper
74525439,1,Paper
74525443,9,Paper
74525456,9,Paper
74525806,1,Paper
74525807,1,Paper
74525810,3,Paper
74525811,3,Paper
74525826,9,Paper
74525901,7,Paper
74525903,3,Paper
74525962,3,Paper
74526009,5,Paper
74526161,9,Paper
74526210,1,Paper
74526211,1,Paper
74526216,9,Paper
74526273,9,Paper
74526276,10,Paper
74526462,1,Paper
74526482,9,Paper
74526503,2,Paper
74709482,2,Paper
74709483,2,Paper
74709484,2,Paper
74709485,2,Paper
74709571,3,Paper
74709658,6,Paper
74709703,6,Paper
74709706,6,Paper
74709734,1,Paper
74709795,9,Paper
74709797,9,Paper
74709802,9,Paper
74710083,10,Paper
74710112,1,Paper
74710113,1,Paper
74710114,1,Paper
74710333,4,Paper
74710414,9,Paper
74710425,6,Paper
74710457,9,Paper
74710564,7,Paper
74710652,1,Paper
74710653,1,Paper
74710665,5,Paper
74710697,3,Paper
74710702,6,Paper
74710730,6,Paper
74710731,6,Paper
74710780,5,Paper
74710786,5,Paper
74710990,10,Paper
74711018,2,Paper
74711083,3,Paper
74711087,7,Paper
74711096,5,Paper
74711143,1,Paper
74711144,1,Paper
74711145,1,Paper
74711146,1,Paper
74711148,1,Paper
74711394,9,Paper
74711627,9,Paper
74711672,5,Internet
74711818,1,Paper
74711923,9,Paper
74711934,9,Paper
74712124,9,Paper
74712422,9,Paper
74712474,3,Paper
74712488,2,Paper
74712489,2,Paper
74712514,5,Paper
74712578,1,Paper
74712581,3,Paper
74712582,3,Paper
74712586,3,Paper
74712587,3,Paper
74712588,5,Paper
74712634,3,Paper
74712707,6,Paper
74712711,6,Paper
74712824,7,Paper
74712828,3,Paper
74712830,5,Paper
74712836,5,Paper
74712837,7,Paper
74712841,5,Paper
74713091,9,Paper
74713110,9,Paper
74713250,1,Paper
74713251,1,Paper
74713252,1,Paper
74713298,1,Paper
74713356,7,Paper
74713403,1,Paper
74713404,1,Paper
74713405,3,Paper
74713406,3,Paper
74713468,1,Paper
74713474,9,Paper
74713482,9,Paper
74713732,6,Paper
74713781,6,Paper
74713807,7,Paper
74713812,3,Paper
74713822,5,Paper
74713827,5,Paper
74713828,5,Paper
74713829,5,Paper
74713856,3,Paper
74713864,3,Paper
74714293,6,Paper
74714296,6,Paper
74714566,8,Paper
74714567,8,Paper
74714587,10,Paper
74714692,3,Paper
74714694,10,Paper
74714710,6,Paper
74714711,8,Paper
74714741,6,Paper
74714757,5,Internet
74714772,5,Internet
74716084,5,Internet
74716448,5,Internet
74814058,5,Internet
74814199,6,Paper
74814295,8,Paper
74814396,6,Paper
74814415,3,Internet
74814871,7,Paper
74815478,8,Paper
74815479,8,Paper
74816306,1,Paper
74816325,3,Internet
74816893,5,Internet
74817102,1,Paper
74817165,6,Paper
74817230,1,Paper
74817231,1,Paper
74817232,1,Paper
74817233,3,Paper
74817251,5,Paper
74817258,5,Paper
74817371,9,Paper
74817476,10,Paper
74817659,1,Paper
74817703,3,Paper
74817902,2,Paper
74817905,2,Paper
74817906,2,Paper
74818164,1,Paper
74818186,9,Paper
74818351,8,Paper
74818353,8,Paper
74818740,5,Paper
74818749,1,Paper
74818750,1,Paper
74818945,2,Paper
74818972,6,Paper
74818982,5,Paper
74819097,9,Paper
74819317,4,Paper
74819318,4,Paper
74819471,3,Paper
74819472,3,Paper
74819480,8,Paper
74819482,7,Paper
74819484,5,Paper
74819486,7,Paper
74819706,6,Paper
74819801,5,Paper
74820044,1,Paper
74820045,1,Paper
74820046,1,Paper
74820047,1,Paper
74820568,9,Paper
74820620,9,Paper
74820906,7,Paper
74820920,1,Paper
74820934,9,Paper
74821314,7,Paper
74821315,8,Paper
74821321,2,Paper
74821365,2,Paper
74821650,8,Paper
74821651,8,Paper
74821652,8,Paper
74821653,8,Paper
74821654,8,Paper
74821655,8,Paper
74821656,8,Paper
74823113,5,Internet
74823120,5,Internet
74823124,5,Internet
74823141,5,Internet
74823144,5,Internet
74823149,5,Internet
74823150,5,Internet
74823153,5,Internet
74823162,5,Internet
74823176,5,Internet
74907340,1,Paper
74907341,1,Paper
74907342,1,Paper
74907343,1,Paper
74907344,1,Paper
74907638,10,Paper
74907701,8,Paper
74908049,2,Paper
74908098,8,Paper
74908100,8,Paper
74908129,4,Paper
74908130,4,Paper
74908243,3,Paper
74908370,6,Paper
74908380,9,Paper
74908423,4,Paper
74908424,4,Paper
74908674,1,Paper
74908737,1,Paper
74908738,1,Paper
74908739,1,Paper
74908740,1,Paper
74908741,1,Paper
74908742,1,Paper
74908743,1,Paper
74908745,1,Paper
74908826,6,Paper
74908861,8,Paper
74909025,8,Paper
74909026,8,Paper
74909062,10,Paper
74909151,10,Paper
74909402,10,Paper
74909510,10,Paper
74909566,8,Paper
74909618,8,Paper
74909667,1,Paper
74909706,8,Paper
74909707,8,Paper
74909730,8,Paper
74909973,4,Paper
74909975,4,Paper
74910286,6,Paper
74910321,7,Paper
74910322,6,Paper
74910323,10,Paper
74910329,6,Paper
74910383,4,Paper
74910413,7,Paper
74910417,6,Paper
74910675,7,Paper
74910773,3,Paper
74910774,3,Paper
74910779,8,Paper
74910783,3,Paper
74910785,5,Paper
74910853,6,Paper
74910901,6,Paper
74911076,4,Paper
74911079,4,Paper
74911081,4,Paper
74911083,4,Paper
74911084,4,Paper
74911085,4,Paper
74911101,8,Paper
74911291,3,Paper
74911292,3,Paper
74911307,3,Paper
74912090,10,Paper
74912091,10,Paper
74912145,10,Paper
74912146,6,Paper
74912267,1,Paper
74912319,9,Paper
74912363,3,Paper
74912414,8,Paper
74912487,8,Paper
74912803,1,Paper
74912812,8,Paper
74912849,3,Paper
74912926,8,Paper
74912994,1,Paper
74913001,8,Paper
74913004,8,Paper
74913007,8,Paper
74913008,8,Paper
74913019,8,Paper
74913133,8,Paper
74913134,8,Paper
74913141,8,Paper
74913142,8,Paper
74913144,8,Paper
74913158,5,Paper
74913159,5,Paper
74913269,7,Paper
74913272,5,Paper
74913503,6,Paper
74913543,6,Paper
74913594,3,Paper
74913653,6,Paper
74913777,1,Paper
74913908,2,Internet
74913923,3,Paper
74913925,8,Paper
74913927,8,Paper
74914233,1,Paper
74914684,10,Paper
74914829,10,Paper
74914830,10,Paper
74914831,10,Paper
74914833,10,Paper
74915024,6,Paper
74915076,6,Paper
74915392,10,Paper
74915883,10,Paper
74916289,9,Paper
74916331,9,Paper
74916464,4,Paper
74916465,4,Paper
74916549,10,Paper
74916588,10,Paper
74916920,6,Paper
74916927,4,Paper
74917142,9,Paper
74917190,10,Paper
74917251,2,Internet
74917305,2,Internet
75049149,3,Paper
75049314,1,Paper
75049315,1,Paper
75049316,1,Paper
75049317,1,Paper
75049318,1,Paper
75049319,1,Paper
75049390,6,Paper
75049407,6,Paper
75049426,6,Paper
75049439,3,Paper
75049445,10,Paper
75049474,8,Paper
75049580,1,Paper
75049589,2,Paper
75049673,6,Paper
75049712,5,Paper
75049736,9,Paper
75049881,3,Paper
75049895,3,Paper
75050004,10,Paper
75050006,10,Paper
75050063,10,Paper
75050127,1,Paper
75050143,2,Paper
75050168,10,Paper
75050173,8,Paper
75050174,8,Paper
75050231,10,Paper
75050558,1,Paper
75050559,1,Paper
75050560,1,Paper
75050561,1,Paper
75050562,1,Paper
75050609,10,Paper
75050630,9,Paper
75050786,7,Paper
75050803,6,Paper
75050880,1,Paper
75050881,1,Paper
75050882,1,Paper
75050883,1,Paper
75050884,1,Paper
75050885,1,Paper
75050916,10,Paper
75050917,10,Paper
75050976,6,Paper
75051025,6,Paper
75051045,3,Paper
75051056,3,Paper
75051071,6,Paper
75051105,6,Paper
75051116,6,Paper
75051117,6,Paper
75051198,1,Paper
75051199,3,Paper
75051267,10,Paper
75051269,10,Paper
75051271,10,Paper
75051273,10,Paper
75051292,10,Paper
75051437,9,Paper
75051438,9,Paper
75051648,6,Paper
75051738,5,Paper
75051751,7,Paper
75051752,7,Paper
75051753,3,Paper
75051766,3,Paper
75051965,3,Paper
75052020,8,Paper
75052378,3,Paper
75052379,3,Paper
75052383,7,Paper
75052384,7,Paper
75052387,8,Paper
75052393,5,Paper
75052405,5,Paper
75052406,5,Paper
75052407,5,Paper
75052727,5,Paper
75053389,10,Paper
75053542,3,Paper
75053543,3,Paper
75053548,7,Paper
75053660,6,Paper
75053839,6,Paper
75053842,4,Paper
75053917,3,Paper
75054113,2,Internet
75054135,2,Internet
75054161,3,Paper
75054163,3,Paper
75054164,3,Paper
75054172,5,Paper
75054173,5,Paper
75054244,10,Paper
75054402,5,Paper
75054403,5,Paper
75054422,3,Paper
75054423,3,Paper
75054424,3,Paper
75054428,7,Paper
75054438,5,Paper
75054669,9,Paper
75054890,2,Internet
75055069,2,Internet
75055564,3,Paper
75055577,7,Paper
75055628,3,Paper
75055629,3,Paper
75055655,6,Paper
75055822,2,Internet
75055856,7,Paper
75055912,2,Internet
75055960,2,Internet
75055996,5,Internet
75173868,9,Paper
75173884,9,Paper
75173896,4,Paper
75173897,4,Paper
75173938,9,Paper
75174021,9,Paper
75174026,9,Paper
75174028,9,Paper
75174109,2,Internet
75174131,9,Paper
75174133,9,Paper
75174134,9,Paper
75174331,3,Paper
75174575,2,Internet
75174746,10,Paper
75174978,7,Paper
75174979,7,Paper
75174984,7,Paper
75174985,7,Paper
75175031,9,Paper
75175083,6,Paper
75175139,9,Paper
75175352,9,Paper
75175422,4,Paper
75175501,9,Paper
75175717,5,Paper
75175877,3,Paper
75175879,7,Paper
75175886,5,Paper
75175911,2,Internet
75175933,1,Paper
75175943,9,Paper
75175949,4,Paper
75175950,4,Paper
75175951,4,Paper
75175952,4,Paper
75175953,4,Paper
75175954,4,Paper
75175955,4,Paper
75175956,4,Paper
75175957,4,Paper
75175989,9,Paper
75176440,8,Paper
75176441,8,Paper
75176554,2,Paper
75176652,6,Paper
75176664,6,Paper
75176745,9,Paper
75176904,1,Paper
75176927,10,Paper
75176950,8,Paper
75176951,8,Paper
75177092,9,Paper
75177111,9,Paper
75177151,10,Paper
75177152,10,Paper
75177153,10,Paper
75177237,6,Paper
75177262,10,Paper
75177263,10,Paper
75177264,10,Paper
75177320,8,Paper
75177328,10,Paper
75177424,5,Internet
75177564,10,Paper
75177565,10,Paper
75177916,9,Paper
75178119,8,Paper
75178151,8,Paper
75178244,2,Internet
75178335,10,Paper
75178362,5,Internet
75178418,10,Paper
75178419,1,Paper
75178424,9,Paper
75178440,9,Paper
75179272,8,Paper
75179301,10,Paper
75179302,10,Paper
75179308,9,Paper
75179394,10,Paper
75179415,4,Paper
75179835,6,Paper
75180112,5,Paper
75180375,10,Paper
75180619,10,Paper
75180637,4,Paper
75180638,4,Paper
75180640,4,Paper
75180641,4,Paper
75180643,4,Paper
75180645,4,Paper
75180772,1,Paper
75180780,9,Paper
75180781,9,Paper
75180793,9,Paper
75180794,9,Paper
75180799,8,Paper
75180800,8,Paper
75180826,8,Paper
75180827,8,Paper
75180843,6,Paper
75180981,4,Paper
75181205,6,Paper
75181283,8,Paper
75181284,8,Paper
75181361,9,Paper
75181513,2,Internet
75266830,2,Internet
75266861,1,Paper
75266888,10,Paper
75266930,9,Paper
75267122,6,Paper
75267279,9,Paper
75267332,10,Paper
75267646,2,Internet
75267861,10,Paper
75267862,10,Paper
75267891,4,Paper
75268002,4,Paper
75268003,4,Paper
75268005,4,Paper
75268006,4,Paper
75268007,4,Paper
75268008,4,Paper
75268276,9,Paper
75268322,8,Paper
75268578,4,Paper
75268579,3,Paper
75268580,4,Paper
75268581,4,Paper
75268582,4,Paper
75268613,10,Paper
75268625,6,Paper
75269019,10,Paper
75269021,10,Paper
75269056,10,Paper
75269150,3,Internet
75269248,10,Paper
75269444,9,Paper
75269592,2,Internet
75269732,9,Paper
75269907,7,Paper
75270042,2,Paper
75270043,2,Paper
75270240,3,Paper
75270349,6,Paper
75270358,3,Paper
75270359,3,Paper
75270367,7,Paper
75270379,3,Paper
75270386,7,Paper
75270388,7,Paper
75270390,7,Paper
75270615,9,Paper
75270628,9,Paper
75270629,9,Paper
75271085,6,Paper
75271091,10,Paper
75271174,10,Paper
75271176,4,Paper
75271209,10,Paper
75271235,10,Paper
75271274,4,Paper
75271637,10,Paper
75271638,10,Paper
75271682,8,Paper
75271873,2,Internet
75272082,9,Paper
75272405,4,Paper
75272406,4,Paper
75272407,4,Paper
75272408,4,Paper
75272409,4,Paper
75272410,4,Paper
75272411,4,Paper
75272412,4,Paper
75272413,4,Paper
75272931,6,Paper
75272933,7,Paper
75273060,6,Paper
75273061,6,Paper
75273137,9,Paper
75273138,9,Paper
75273139,9,Paper
75273163,9,Paper
75273189,9,Paper
75273296,6,Paper
75273388,9,Paper
75273389,9,Paper
75273550,2,Internet
75274381,3,Paper
75274414,6,Paper
75274482,7,Paper
75274492,6,Paper
75274528,7,Paper
75274533,6,Paper
75274577,8,Paper
75274579,8,Paper
75274580,8,Paper
75274581,8,Paper
75274583,8,Paper
75274818,2,Internet
75274855,5,Internet
75274896,2,Internet
75274905,2,Internet
75274909,2,Internet
75274916,5,Internet
75274918,2,Internet
75274937,2,Internet
75274980,5,Internet
75274991,2,Internet
75275057,2,Internet
75275067,2,Internet
75275086,2,Internet
75275089,2,Internet
75275220,4,Paper
75275222,4,Paper
75275223,4,Paper
75275224,4,Paper
75275226,4,Paper
75275227,4,Paper
75275714,3,Paper
75275783,9,Paper
75275789,9,Paper
75275810,4,Paper
75275811,4,Paper
75275860,9,Paper
75275861,9,Paper
75275895,8,Paper
75275896,3,Paper
75276489,2,Paper
75276533,10,Paper
75276558,10,Paper
75385035,10,Paper
75385039,9,Paper
75385182,10,Paper
75385334,4,Paper
75385393,10,Paper
75385394,1,Paper
75385536,9,Paper
75385539,10,Paper
75385541,10,Paper
75385570,8,Paper
75385571,8,Paper
75385582,9,Paper
75385684,8,Paper
75385686,8,Paper
75385788,7,Paper
75385815,6,Paper
75385832,5,Paper
75385923,6,Paper
75385924,6,Paper
75385981,6,Paper
75385982,6,Paper
75385983,6,Paper
75386071,10,Paper
75386142,10,Paper
75386284,9,Paper
75386348,10,Paper
75386356,6,Paper
75386359,5,Paper
75386360,6,Paper
75386369,10,Paper
75386431,10,Paper
75386626,10,Paper
75386628,10,Paper
75386670,8,Paper
75386687,10,Paper
75386690,10,Paper
75386748,6,Paper
75386942,3,Paper
75386970,4,Paper
75386971,4,Paper
75386972,4,Paper
75386973,4,Paper
75386974,4,Paper
75386975,4,Paper
75386976,4,Paper
75386977,4,Paper
75386978,4,Paper
75387163,1,Paper
75387164,1,Paper
75387234,9,Paper
75387298,10,Paper
75387299,10,Paper
75387433,1,Paper
75387484,3,Paper
75387529,10,Paper
75387607,10,Paper
75387730,4,Paper
75387731,4,Paper
75387987,10,Paper
75387988,10,Paper
75388088,7,Paper
75388108,6,Paper
75388123,5,Paper
75388142,7,Paper
75388143,7,Paper
75388156,6,Paper
75388157,6,Paper
75388158,6,Paper
75388159,6,Paper
75388255,1,Paper
75388281,4,Paper
75388282,4,Paper
75388286,4,Paper
75388288,4,Paper
75388344,10,Paper
75388348,10,Paper
75388404,10,Paper
75388405,10,Paper
75388445,3,Internet
75388557,9,Paper
75388558,9,Paper
75388574,9,Paper
75388593,4,Paper
75388671,8,Paper
75388712,1,Paper
75388728,6,Paper
75388775,9,Paper
75388834,4,Paper
75388898,7,Paper
75388900,9,Paper
75388914,4,Paper
75388915,4,Paper
75388916,4,Paper
75388917,4,Paper
75388918,4,Paper
75388919,4,Paper
75388920,4,Paper
75388922,4,Paper
75389039,6,Paper
75389043,1,Paper
75389134,3,Paper
75389148,9,Paper
75389201,5,Paper
75389202,6,Paper
75389231,6,Paper
75389289,6,Paper
75389338,3,Paper
75389344,8,Paper
75389345,8,Paper
75389381,9,Paper
75389565,4,Paper
75389706,8,Paper
75389734,8,Paper
75389804,2,Paper
75389805,2,Paper
75389872,4,Paper
75389876,4,Paper
75390085,4,Paper
75390086,4,Paper
75390087,4,Paper
75390088,4,Paper
75390089,4,Paper
75390090,4,Paper
75390105,8,Paper
75390234,8,Paper
75390236,4,Paper
75390237,4,Paper
75390263,8,Paper
75390332,1,Paper
75390345,2,Paper
75390381,1,Paper
75390560,1,Paper
75390883,5,Paper
75390990,1,Paper
75391165,9,Paper
75391177,9,Paper
75391290,3,Paper
75391291,2,Paper
75391305,2,Paper
75391348,1,Paper
75391398,1,Paper
75391399,1,Paper
75391400,1,Paper
75391411,7,Paper
